transaction_id,customer_id,product_id,quantity,unit_price,total_amount,created_at,payment_status,order_source
T52255,C1704,P215,1,119.16,119.16,16-08-2024 17:29,paid,
T52256,C1610,P225,1,139.49,139.49,2023-05-19 20:17:00,paid,partner
T52257,C1158,P215,1,94.81,94.81,2027-07-05 01:35:00,charged_back,partner
T52258,C1380,P207,1,9.65,9.65,02/06/2025 07:38 PM,paid,web
T52259,C1789,P209,1,47.4,47.4,30-06-2023 22:06,,store
T52260,C1091,P212,1,0.95,0.95,16-04-2024 15:40,pending,store
T52261,C1254,P201,1,53.12,53.12,06-03-2025 06:21,,mobile
T52262,C1161,P215,3,107.97,323.91,28-10-2024 02:26,PAID,web
T52263,C1511,P219,3,92.76,278.28,2024-02-15 16:04:00,PAID,store
T52264,C1093,P229,1,144.23,144.23,10-03-2023 06:13,,partner
T52265,C1702,P231,3,50.11,150.33,28-09-2024 15:12,PAID,web
T52266,C1633,P235,1,130.32,130.32,03/15/2024 02:01 PM,pending,mobile
T52267,C1346,P227,1,15.88,15.88,2024-05-04 22:08:00,pending,
T52268,C1777,P227,1,6.61,6.61,2023-05-04 15:42:00,,partner
T52269,C1640,P241,5,161.37,806.85,2023-08-20 22:18:00,refunded,
T52270,C1061,P202,3,142.87,428.61,12-01-2023 22:58,charged_back,mobile
T52271,C1061,P212,2,-2.25,-4.5,2023-07-04 09:08:00,,store
T52272,C1364,P210,1,102.2,102.2,10/28/2024 05:41 AM,paid,
T52273,C1660,P217,3,187.52,562.56,24-06-2023 23:54,PAID,web
T52274,C1157,P208,1,157.76,157.76,10/04/2023 03:44 AM,pending,store
T52275,C1718,P201,1,50.16,50.16,09/23/2024 04:56 PM,pending,mobile
T52276,C1549,P216,2,3.24,6.48,01/09/2025 07:51 AM,pending,web
T52277,C1109,P217,5,204.6,1023.0,03/04/2023 01:43 PM,refunded,mobile
T52278,C1128,P242,1,39.76,39.76,2023-09-09 05:46:00,charged_back,web
T52279,C1499,P235,2,121.61,243.22,29-08-2023 13:20,pending,partner
T52280,C1238,P211,2,186.32,372.64,11/12/2023 12:06 AM,PAID,web
T52281,C1324,P241,1,171.96,171.96,2024-07-11 03:41:00,refunded,store
T52282,C1571,P202,1,169.9,169.9,2023-11-14 09:17:00,charged_back,web
T52283,C1660,P246,5,4.05,20.25,22-06-2023 09:48,PAID,partner
T52284,C1774,P231,2,67.63,135.26,07/20/2024 08:09 AM,refunded,store
T52285,C1355,P201,5,49.15,245.75,2024-11-16 21:01:00,,mobile
T52286,C1449,P203,1,89.13,89.13,06/11/2023 10:17 PM,,partner
T52287,C1750,P205,3,88.3,264.9,02/24/2026 11:00 AM,PAID,mobile
T52288,C1197,P220,1,26.36,26.36,2024-12-15 19:19:00,pending,
T52289,C1021,P238,1,,,25-03-2024 13:22,paid,web
T52290,C1705,P219,5,93.56,467.8,19-12-2024 02:07,PAID,mobile
T52291,C1386,P204,5,145.59,727.95,11/15/2024 11:32 PM,paid,mobile
T52292,C1366,P226,1,32.8,32.8,2024-03-12 21:04:00,pending,
T52293,C1741,P223,5,116.72,583.6,11-12-2023 13:17,PAID,partner
T52294,C1137,P242,5,42.99,214.95,09-01-2023 19:51,PAID,web
T52295,C1256,P242,5,31.03,155.15,08/12/2024 09:06 AM,,web
T52296,C1040,P205,1,74.87,74.87,13-11-2023 15:22,pending,mobile
T52297,C1496,P225,5,120.83,604.15,17-07-2023 19:34,paid,store
T52298,C1723,P246,1,3.39,3.39,09/26/2024 10:04 PM,refunded,store
T52299,C1448,P208,3,198.84,596.52,07/17/2023 02:02 PM,refunded,web
T52300,C1572,P215,5,111.49,557.45,11/24/2023 09:53 AM,refunded,mobile
T52301,C1301,P207,5,1.94,9.7,2024-10-13 04:19:00,refunded,partner
T52302,C1555,P236,3,16.36,49.08,29-11-2023 02:43,pending,web
T52303,C1713,P247,3,256.85,770.55,10/10/2024 07:03 PM,PAID,mobile
T52304,C1501,P232,1,24.26,24.26,04-06-2024 05:24,pending,web
T52305,C1194,P207,2,N/A,,03/19/2023 09:57 PM,PAID,partner
T52306,C1580,P233,1,304.33,304.33,03/09/2025 02:01 AM,refunded,web
T52307,C1191,P242,1,40.61,40.61,2024-10-20 06:20:00,pending,web
T52308,C1556,P237,2,N/A,,01/28/2024 10:39 AM,PAID,web
T52309,C1356,P249,2,154.3,308.6,01-10-2023 05:47,paid,web
T52310,C1331,P233,1,322.22,322.22,14-08-2024 18:11,,web
T52311,C1749,P216,3,17.24,51.72,06-02-2023 20:11,refunded,
T52312,C1479,P231,1,66.33,66.33,2023-09-05 15:24:00,,
T52313,C1281,P205,1,94.41,94.41,12/29/2024 12:27 PM,,web
T52314,C1613,P215,1,112.34,112.34,2024-08-20 21:59:00,,partner
T52315,C1567,P238,1,73.63,73.63,2024-03-09 19:11:00,pending,web
T52316,C1164,P207,3,5.87,17.61,03/04/2025 05:36 AM,,partner
T52317,C1070,P249,1,138.87,138.87,22-12-2023 07:14,refunded,web
T52318,C1543,P220,5,22.63,113.15,07/04/2024 12:05 PM,PAID,store
T52319,C1158,P221,3,90.55,271.65,05-08-2024 08:05,PAID,
T52320,C1460,P237,2,187.75,375.5,03/08/2023 08:52 PM,paid,
T52321,C1302,P247,1,245.38,245.38,2024-07-08 06:38:00,pending,partner
T52322,C1269,P224,1,57.62,57.62,2024-11-24 00:53:00,paid,web
T52323,C1554,P247,5,281.4,1407.0,28-09-2024 07:50,charged_back,web
T52324,C1375,P247,1,265.31,265.31,2023-11-09 04:17:00,pending,web
T52325,C1464,P215,1,99.02,99.02,31-10-2024 20:54,paid,
T52326,C1000,P227,1,13.38,13.38,2023-06-02 09:00:00,charged_back,
T52327,C1794,P213,1,135.39,135.39,2024-01-23 13:43:00,,
T52328,C1653,P209,1,59.5,59.5,07/01/2023 04:47 PM,,web
T52329,C1518,P206,1,69.89,69.89,12-07-2023 08:26,PAID,partner
T52330,C1388,P211,1,184.81,184.81,07/15/2023 06:51 AM,paid,partner
T52331,C1751,P213,1,133.69,133.69,04-11-2023 21:33,PAID,store
T52332,C1189,P217,1,194.52,194.52,05-07-2024 19:14,,
T52333,C1019,P228,2,135.31,270.62,2023-09-01 08:13:00,,partner
T52334,C1634,P226,1,46.46,46.46,2024-04-28 11:06:00,charged_back,partner
T52335,C1372,P216,2,6.86,13.72,2025-01-25 16:24:00,refunded,store
T52336,C1794,P237,1,204.44,204.44,03/22/2024 07:16 PM,pending,partner
T52337,C1635,P203,1,90.54,90.54,2025-01-19 01:32:00,pending,partner
T52338,C1244,P231,1,,,2024-03-21 11:51:00,pending,mobile
T52339,C1328,P234,3,155.72,467.16,10/22/2023 05:18 AM,refunded,mobile
T52340,C1738,P223,5,93.61,468.05,13-09-2023 23:35,pending,web
T52341,C1064,P244,1,-14.4,-14.4,30-06-2023 12:39,refunded,web
T52342,C1674,P207,3,4.25,12.75,05/17/2023 05:21 PM,pending,web
T52343,C1551,P220,2,30.12,60.24,2023-12-18 00:28:00,,partner
T52344,C1396,P234,1,178.55,178.55,03-10-2023 06:21,,web
T52345,C1194,P227,3,15.22,45.66,01/23/2023 06:55 PM,charged_back,partner
T52346,C1536,P230,1,154.63,154.63,2023-12-22 05:48:00,charged_back,mobile
T52347,C1699,P243,5,48.91,244.55,07/26/2024 08:57 PM,charged_back,partner
T52348,C1509,P215,3,108.34,325.02,06/19/2024 07:23 PM,charged_back,mobile
T52349,C1784,P217,1,187.45,187.45,2024-09-15 08:56:00,pending,
T52350,C1564,P209,3,42.18,126.54,05/06/2024 08:55 PM,pending,web
T52351,C1157,P223,1,96.87,96.87,2023-01-09 07:36:00,pending,store
T52352,C1627,P230,3,121.46,364.38,2024-03-13 19:55:00,PAID,store
T52353,C1289,P245,1,164.18,164.18,03/08/2024 09:20 AM,charged_back,web
T52354,C1330,P223,1,114.85,114.85,08/03/2023 10:38 AM,pending,partner
T52355,C1419,P219,1,N/A,,04/09/2023 03:25 PM,PAID,partner
T52356,C1656,P201,1,54.86,54.86,2023-12-03 01:16:00,refunded,partner
T52357,C1329,P241,2,171.89,343.78,2024-04-13 03:51:00,paid,store
T52358,C1113,P238,1,52.71,52.71,16-07-2024 16:12,pending,web
T52359,C1098,P202,1,155.68,155.68,05-01-2023 01:48,charged_back,web
T52360,C1535,P247,5,257.24,1286.2,08/29/2024 06:21 PM,pending,web
T52361,C1674,P242,5,47.62,238.1,10/08/2023 04:35 AM,paid,web
T52362,C1068,P203,3,105.81,317.43,2024-06-04 14:13:00,paid,store
T52363,C1044,P244,3,-5.05,-15.15,10/09/2023 09:47 AM,charged_back,store
T52364,C1132,P242,3,32.94,98.82,01/17/2025 07:41 PM,paid,web
T52365,C1182,P215,2,97.52,195.04,16-02-2024 21:24,charged_back,
T52366,C1032,P216,2,,,2024-06-12 13:27:00,PAID,partner
T52367,C1206,P235,3,106.76,320.28,05-04-2024 18:34,PAID,web
T52368,C1109,P224,1,46.55,46.55,2024-09-17 18:16:00,PAID,web
T52369,C1497,P219,1,67.99,67.99,2024-04-12 00:26:00,refunded,
T52370,C1196,P240,1,167.13,167.13,2024-12-18 03:29:00,charged_back,partner
T52371,C1101,P244,5,-4.74,-23.7,2024-12-18 20:01:00,pending,store
T52372,C1032,P223,3,78.7,236.1,19-03-2024 18:03,PAID,store
T52373,C1584,P243,5,48.36,241.8,2023-03-29 08:39:00,charged_back,web
T52374,C1657,P207,1,11.13,11.13,03/26/2024 02:05 AM,refunded,
T52375,C1397,P234,5,N/A,,27-01-2023 06:51,,web
T52376,C1673,P215,1,98.08,98.08,20-06-2024 08:50,,
T52377,C1501,P228,1,100.14,100.14,01/03/2025 02:06 PM,charged_back,mobile
T52378,C1538,P224,2,47.98,95.96,12/11/2023 12:30 PM,pending,store
T52379,C1638,P200,3,126.8,380.4,2024-01-03 13:27:00,pending,store
T52380,C1718,P225,5,149.06,745.3,01/15/2025 10:00 AM,refunded,mobile
T52381,C1604,P216,1,14.41,14.41,30-10-2024 10:04,charged_back,
T52382,C1262,P219,1,78.13,78.13,09-07-2024 23:32,charged_back,partner
T52383,C1050,P205,5,87.55,437.75,03/08/2024 12:43 AM,PAID,web
T52384,C1375,P248,5,122.15,610.75,2023-04-09 12:31:00,refunded,
T52385,C1226,P215,1,127.29,127.29,2024-11-09 09:16:00,PAID,mobile
T52386,C1620,P219,5,60.64,303.2,07/30/2024 11:43 PM,pending,web
T52387,C1735,P213,1,137.04,137.04,07/05/2023 06:18 AM,,
T52388,C1072,P210,5,112.76,563.8,2024-12-11 06:23:00,pending,web
T52389,C1013,P228,3,117.59,352.77,17-09-2024 20:27,,web
T52390,C1213,P240,2,172.48,344.96,12-08-2024 16:20,charged_back,
T52391,C1671,P220,5,20.99,104.95,01/20/2023 08:20 AM,paid,partner
T52392,C1503,P249,2,134.37,268.74,02/16/2025 12:41 AM,PAID,
T52393,C1081,P241,1,145.09,145.09,10-12-2023 13:26,paid,web
T52394,C1479,P226,2,47.86,95.72,2024-12-25 18:50:00,refunded,store
T52395,C1654,P202,1,137.64,137.64,2023-08-23 15:21:00,paid,store
T52396,C1062,P217,2,194.58,389.16,15-11-2023 01:08,paid,
T52397,C1369,P205,3,84.21,252.63,2024-12-30 23:57:00,pending,web
T52398,C1571,P249,1,118.44,118.44,09/28/2023 05:50 AM,paid,
T52399,C1761,P231,1,67.15,67.15,07/28/2024 01:04 PM,charged_back,store
T52400,C1425,P230,2,160.31,320.62,04/27/2024 10:34 PM,refunded,mobile
T52401,C1377,P247,3,232.74,698.22,24-08-2024 05:57,pending,partner
T52402,C1725,P226,5,41.97,209.85,2023-12-06 14:07:00,pending,
T52403,C1059,P221,1,131.57,131.57,11/04/2023 01:54 AM,pending,store
T52404,C1631,P245,1,126.6,126.6,14-05-2023 10:03,,web
T52405,C1272,P227,5,7.22,36.1,29-11-2024 07:34,refunded,
T52406,C1541,P206,1,65.0,65.0,11/28/2023 10:31 PM,PAID,mobile
T52407,C1041,P210,1,99.21,99.21,2024-03-14 23:11:00,charged_back,web
T52408,C1751,P244,2,-1.1,-2.2,12-02-2025 12:55,paid,store
T52409,C1072,P216,1,5.04,5.04,05-11-2023 16:50,paid,web
T52410,C1311,P232,1,29.74,29.74,03/15/2023 08:26 PM,charged_back,mobile
T52411,C1079,P204,5,150.56,752.8,17-02-2025 07:33,paid,
T52412,C1221,P222,1,74.64,74.64,24-10-2024 09:36,PAID,partner
T52413,C1531,P226,1,42.14,42.14,08-09-2023 23:26,PAID,web
T52414,C1099,P238,5,62.18,310.9,26-07-2024 01:42,refunded,
T52415,C1103,P246,1,,,2024-01-30 06:20:00,refunded,store
T52416,C1742,P235,1,105.66,105.66,06/08/2024 11:14 AM,,web
T52417,C1236,P247,1,N/A,,01/20/2023 11:53 PM,,web
T52418,C1544,P220,3,24.15,72.45,28-03-2023 00:49,pending,mobile
T52419,C1394,P229,1,148.32,148.32,23-03-2023 04:28,charged_back,
T52420,C1194,P244,1,-13.51,-13.51,07/16/2024 06:24 PM,paid,
T52421,C1197,P201,5,49.42,247.1,24-02-2027 10:05,charged_back,web
T52422,C1538,P248,1,135.97,135.97,2024-09-17 20:13:00,PAID,store
T52423,C1672,P203,3,110.12,330.36,01/02/2023 09:41 AM,refunded,partner
T52424,C1254,P241,2,144.74,289.48,30-05-2024 11:09,charged_back,partner
T52425,C1583,P241,1,161.47,161.47,12/26/2024 03:29 PM,refunded,store
T52426,C1640,P211,2,136.57,273.14,12/25/2023 04:24 PM,pending,partner
T52427,C1183,P240,5,189.53,947.65,02/16/2025 03:03 PM,,mobile
T52428,C1571,P228,3,101.43,304.29,10-08-2023 12:20,paid,store
T52429,C1767,P241,5,162.34,811.7,2024-02-29 04:03:00,,partner
T52430,C1571,P208,1,151.25,151.25,07/18/2023 11:27 PM,charged_back,partner
T52431,C1425,P200,2,121.09,242.18,08/09/2023 08:19 AM,pending,
T52432,C1764,P225,2,103.89,207.78,2024-11-27 09:13:00,refunded,mobile
T52433,C1108,P212,3,3.34,10.02,05-10-2024 19:16,paid,
T52434,C1784,P240,5,208.61,1043.05,17-02-2024 16:49,,web
T52435,C1653,P219,5,69.86,349.3,2024-09-04 12:47:00,charged_back,
T52436,C1590,P220,3,33.9,101.7,2025-01-26 22:15:00,paid,
T52437,C1366,P236,5,17.87,89.35,27-08-2023 03:34,refunded,mobile
T52438,C1690,P205,1,93.63,93.63,2023-03-15 21:09:00,refunded,mobile
T52439,C1469,P207,2,7.12,14.24,20-07-2023 07:23,pending,web
T52440,C1719,P210,1,91.26,91.26,26-03-2024 21:26,paid,store
T52441,C1681,P215,3,100.07,300.21,2023-04-01 15:45:00,,store
T52442,C1437,P233,1,N/A,,01/30/2025 01:28 AM,refunded,
T52443,C1106,P245,5,138.86,694.3,08/14/2023 03:56 AM,,web
T52444,C1170,P249,1,115.25,115.25,02-04-2024 09:17,,partner
T52445,C1184,P241,5,136.4,682.0,01-01-2024 14:29,,web
T52446,C1563,P248,2,146.74,293.48,14-03-2024 05:43,PAID,partner
T52447,C1411,P208,5,150.36,751.8,2024-02-28 04:24:00,pending,
T52448,C1516,P238,3,43.86,131.58,2026-02-24 12:28:00,refunded,web
T52449,C1345,P243,5,45.3,226.5,05-07-2024 10:44,,store
T52450,C1673,P226,1,25.1,25.1,2023-02-12 16:39:00,,store
T52451,C1161,P220,1,27.48,27.48,2024-07-21 19:31:00,PAID,web
T52452,C1546,P228,5,103.61,518.05,2024-05-22 08:50:00,PAID,web
T52453,C1614,P230,5,147.7,738.5,22-05-2024 11:39,PAID,web
T52454,C1453,P247,3,221.04,663.12,2023-10-07 21:18:00,pending,partner
T52455,C1360,P208,5,201.75,1008.75,10/27/2024 07:18 AM,pending,partner
T52456,C1322,P216,3,3.23,9.69,05/29/2024 10:21 PM,refunded,
T52457,C1563,P211,1,163.91,163.91,2023-05-22 18:22:00,charged_back,store
T52458,C1332,P243,3,41.26,123.78,07/14/2023 02:47 PM,PAID,web
T52459,C1380,P237,2,228.07,456.14,2024-04-15 08:56:00,PAID,
T52460,C1422,P220,1,33.38,33.38,2023-01-29 07:30:00,pending,partner
T52461,C1782,P218,5,235.88,1179.4,02/03/2024 02:26 PM,refunded,partner
T52462,C1648,P212,3,-2.34,-7.02,24-07-2024 15:18,,store
T52463,C1440,P205,1,96.01,96.01,2023-01-26 08:55:00,refunded,
T52464,C1743,P226,1,30.69,30.69,03-06-2023 00:55,charged_back,store
T52465,C1331,P223,1,95.86,95.86,05/06/2024 01:29 PM,paid,web
T52466,C1623,P211,1,156.81,156.81,30-12-2023 02:19,charged_back,store
T52467,C1246,P225,1,110.26,110.26,09/03/2024 02:22 PM,PAID,store
T52468,C1576,P224,3,44.82,134.46,24-07-2023 09:05,pending,web
T52469,C1558,P236,1,17.08,17.08,19-03-2023 10:48,PAID,web
T52470,C1219,P214,1,120.64,120.64,2024-04-27 06:41:00,charged_back,partner
T52471,C1384,P201,2,48.1,96.2,03/06/2025 06:03 AM,,web
T52472,C1784,P201,2,44.57,89.14,28-09-2024 18:03,pending,web
T52473,C1563,P235,2,141.46,282.92,02/03/2023 08:45 PM,pending,mobile
T52474,C1762,P241,1,180.72,180.72,17-02-2023 18:54,pending,store
T52475,C1260,P239,1,56.42,56.42,2023-10-12 23:02:00,PAID,
T52476,C1368,P240,1,189.98,189.98,2024-02-23 11:25:00,,mobile
T52477,C1463,P214,1,,,01/01/2024 11:32 PM,,store
T52478,C1458,P205,5,95.06,475.3,2023-06-03 07:47:00,pending,partner
T52479,C1406,P229,1,156.5,156.5,10/25/2023 11:16 PM,,store
T52480,C1000,P212,3,-2.92,-8.76,12/18/2023 07:33 AM,PAID,
T52481,C1743,P216,1,8.3,8.3,12/08/2023 08:42 PM,pending,web
T52482,C1035,P244,1,-7.58,-7.58,2024-03-08 11:15:00,charged_back,partner
T52483,C1291,P210,1,,,2023-12-17 05:58:00,,web
T52484,C1610,P203,2,98.67,197.34,07/25/2023 09:08 PM,PAID,partner
T52485,C1016,P225,1,140.25,140.25,26-02-2024 13:02,paid,partner
T52486,C1530,P239,1,54.57,54.57,08-10-2024 21:58,refunded,web
T52487,C1138,P227,1,3.83,3.83,18-11-2024 00:55,charged_back,
T52488,C1309,P238,1,,,02/07/2023 08:29 AM,,store
T52489,C1006,P216,5,8.6,43.0,30-01-2023 18:47,refunded,web
T52490,C1307,P209,5,52.43,262.15,03/22/2023 02:03 AM,,web
T52491,C1227,P205,3,83.23,249.69,01/23/2025 07:52 AM,paid,mobile
T52492,C1219,P223,2,110.92,221.84,12-11-2023 18:48,charged_back,mobile
T52493,C1322,P210,1,95.08,95.08,12-11-2024 11:52,,web
T52494,C1022,P236,1,11.3,11.3,07-03-2024 02:05,pending,partner
T52495,C1790,P207,5,8.48,42.4,09/06/2024 10:48 PM,,store
T52496,C1706,P200,3,88.44,265.32,09/04/2024 04:36 PM,,mobile
T52497,C1282,P245,1,118.67,118.67,2024-08-28 23:25:00,,mobile
T52498,C1566,P233,2,322.21,644.42,18-11-2023 02:05,refunded,mobile
T52499,C1523,P227,3,13.98,41.94,2024-07-14 03:43:00,charged_back,partner
T52500,C1569,P249,2,142.19,284.38,22-11-2023 16:13,,partner
T52501,C1584,P229,1,133.16,133.16,2025-02-05 14:50:00,paid,web
T52502,C1585,P243,1,52.96,52.96,2023-10-11 12:27:00,PAID,web
T52503,C1158,P231,1,56.9,56.9,2023-03-20 09:46:00,refunded,mobile
T52504,C1096,P207,3,5.13,15.39,11/10/2023 03:28 PM,refunded,partner
T52505,C1038,P214,2,N/A,,2024-03-11 02:32:00,refunded,store
T52506,C1471,P245,1,156.88,156.88,20-10-2024 20:26,,web
T52507,C1364,P213,1,142.06,142.06,2024-06-07 15:42:00,pending,store
T52508,C1159,P212,1,4.68,4.68,01-01-2023 08:46,paid,web
T52509,C1141,P217,1,,,04/17/2024 11:37 PM,refunded,web
T52510,C1271,P218,1,274.67,274.67,02/26/2024 12:42 PM,refunded,mobile
T52511,C1375,P247,1,292.37,292.37,2027-04-16 12:35:00,PAID,web
T52512,C1596,P231,5,54.62,273.1,31-05-2023 22:39,refunded,mobile
T52513,C1255,P224,1,67.02,67.02,17-01-2023 23:23,charged_back,
T52514,C1238,P208,2,191.54,383.08,30-12-2024 04:23,,
T52515,C1262,P227,1,3.08,3.08,02/18/2024 10:38 AM,refunded,store
T52516,C1307,P213,1,107.2,107.2,08/23/2024 11:01 AM,charged_back,web
T52517,C1094,P238,1,55.65,55.65,23-06-2024 20:39,charged_back,store
T52518,C1584,P213,2,147.76,295.52,03/11/2023 08:45 AM,paid,
T52519,C1409,P218,2,310.78,621.56,18-06-2023 22:14,charged_back,partner
T52520,C1582,P246,1,-3.83,-3.83,12/09/2024 07:00 AM,charged_back,web
T52521,C1222,P243,1,56.61,56.61,01/17/2025 05:36 AM,pending,
T52522,C1751,P212,3,-2.95,-8.85,2024-12-22 05:31:00,,store
T52523,C1079,P226,3,42.44,127.32,2024-03-08 09:54:00,paid,web
T52524,C1740,P211,1,170.77,170.77,18-01-2023 10:17,,store
T52525,C1332,P226,2,38.29,76.58,05/07/2024 09:15 PM,pending,web
T52526,C1494,P209,1,64.53,64.53,30-09-2024 17:27,paid,partner
T52527,C1177,P201,2,49.79,99.58,06/28/2023 04:04 AM,pending,web
T52528,C1499,P218,1,249.37,249.37,2023-09-17 01:22:00,,store
T52529,C1706,P216,1,7.84,7.84,03/10/2023 06:56 AM,charged_back,web
T52530,C1719,P215,5,101.69,508.45,01-04-2023 17:24,pending,web
T52531,C1590,P239,1,58.82,58.82,2024-01-21 01:19:00,,
T52532,C1097,P228,1,109.89,109.89,11-05-2024 09:28,pending,web
T52533,C1609,P215,2,101.1,202.2,09/07/2023 06:35 AM,paid,store
T52534,C1657,P223,2,106.68,213.36,2024-08-27 02:16:00,paid,
T52535,C1307,P237,1,225.39,225.39,2024-04-09 23:47:00,refunded,mobile
T52536,C1038,P243,1,47.86,47.86,27-05-2024 10:10,PAID,web
T52537,C1748,P241,1,174.48,174.48,09/25/2023 02:19 PM,charged_back,web
T52538,C1590,P229,2,135.1,270.2,11/06/2023 04:00 AM,refunded,store
T52539,C1390,P205,1,83.06,83.06,12-07-2023 10:38,PAID,mobile
T52540,C1080,P200,3,118.58,355.74,26-09-2023 09:06,paid,web
T52541,C1798,P230,1,157.78,157.78,2023-01-18 23:55:00,paid,partner
T52542,C1057,P208,1,177.56,177.56,11/19/2024 05:58 AM,paid,mobile
T52543,C1789,P220,2,28.62,57.24,09-01-2025 07:50,pending,store
T52544,C1342,P244,5,-9.65,-48.25,2024-05-31 15:41:00,paid,
T52545,C1356,P225,2,127.87,255.74,20-08-2023 11:05,refunded,web
T52546,C1444,P243,1,51.67,51.67,2024-07-04 23:43:00,,partner
T52547,C1426,P213,1,146.64,146.64,12/17/2024 01:26 PM,refunded,
T52548,C1123,P245,1,130.23,130.23,2023-11-14 15:30:00,PAID,mobile
T52549,C1788,P224,5,42.06,210.3,11/06/2023 03:13 AM,,store
T52550,C1232,P245,2,129.32,258.64,2023-04-03 06:58:00,PAID,web
T52551,C1765,P227,1,8.5,8.5,2024-01-11 02:32:00,refunded,mobile
T52552,C1668,P247,1,242.75,242.75,11/21/2024 06:00 AM,paid,mobile
T52553,C1616,P238,5,55.54,277.7,25-05-2023 11:32,charged_back,partner
T52554,C1011,P216,1,N/A,,01/18/2024 06:17 AM,,web
T52555,C1649,P204,1,141.98,141.98,03/04/2024 10:34 AM,pending,
T52556,C1796,P206,1,81.1,81.1,03/22/2023 11:13 AM,,web
T52557,C1647,P235,1,138.58,138.58,09/28/2024 04:49 PM,,store
T52558,C1391,P203,1,82.0,82.0,07/04/2024 11:40 AM,pending,partner
T52559,C1055,P203,1,119.26,119.26,06/21/2023 10:07 PM,PAID,mobile
T52560,C1312,P221,2,126.26,252.52,2024-05-15 17:38:00,pending,mobile
T52561,C1536,P215,2,131.86,263.72,02-12-2023 10:56,refunded,web
T52562,C1042,P230,5,131.75,658.75,2024-09-29 19:03:00,PAID,web
T52563,C1326,P222,1,70.56,70.56,2024-08-14 16:19:00,,mobile
T52564,C1552,P238,1,62.94,62.94,12/23/2024 09:50 PM,refunded,store
T52565,C1578,P242,1,36.77,36.77,19-03-2023 05:35,charged_back,partner
T52566,C1153,P238,5,60.87,304.35,2024-01-20 10:23:00,charged_back,store
T52567,C1334,P245,1,142.17,142.17,2024-06-15 03:24:00,charged_back,web
T52568,C1514,P247,2,217.58,435.16,16-04-2024 11:48,charged_back,
T52569,C1714,P202,5,168.28,841.4,09/27/2024 05:13 AM,pending,web
T52570,C1226,P200,1,114.26,114.26,2024-07-04 06:54:00,refunded,web
T52571,C1156,P216,1,13.52,13.52,2023-04-10 18:14:00,refunded,store
T52572,C1051,P232,2,32.37,64.74,2023-11-15 17:48:00,PAID,store
T52573,C1689,P239,2,64.94,129.88,08-08-2024 02:35,refunded,mobile
T52574,C1749,P224,3,51.37,154.11,2025-01-03 01:46:00,pending,web
T52575,C1402,P219,2,90.09,180.18,26-02-2023 06:34,,web
T52576,C1456,P225,5,114.63,573.15,08-03-2023 08:55,pending,web
T52577,C1770,P242,5,50.38,251.9,2024-01-30 06:16:00,refunded,web
T52578,C1609,P223,1,107.86,107.86,05/11/2023 10:38 PM,refunded,web
T52579,C1589,P208,1,152.43,152.43,06/27/2023 09:58 AM,,store
T52580,C1516,P235,2,151.12,302.24,06/10/2023 03:44 AM,charged_back,mobile
T52581,C1092,P202,3,126.92,380.76,14-09-2024 11:36,refunded,store
T52582,C1227,P237,5,188.73,943.65,19-04-2024 23:53,,
T52583,C1442,P211,5,147.54,737.7,09/05/2023 01:53 AM,refunded,
T52584,C1296,P216,2,17.29,34.58,10-02-2027 23:59,,web
T52585,C1403,P210,1,107.68,107.68,2023-04-15 05:04:00,charged_back,web
T52586,C1151,P232,1,N/A,,11-06-2024 10:09,PAID,partner
T52587,C1135,P231,1,55.81,55.81,28-04-2024 06:18,refunded,
T52588,C1344,P221,1,113.23,113.23,2023-04-03 02:18:00,PAID,partner
T52589,C1084,P229,1,153.83,153.83,11-01-2025 12:05,charged_back,mobile
T52590,C1487,P208,1,150.0,150.0,07/21/2023 07:05 AM,,store
T52591,C1585,P205,1,77.12,77.12,12/07/2023 08:22 PM,PAID,web
T52592,C1763,P220,3,27.51,82.53,2024-01-07 06:54:00,refunded,store
T52593,C1050,P245,1,N/A,,2023-02-25 02:20:00,paid,mobile
T52594,C1561,P233,5,274.48,1372.4,08/17/2023 01:12 AM,pending,mobile
T52595,C1408,P227,1,14.88,14.88,2023-03-02 09:18:00,paid,mobile
T52596,C1268,P209,1,51.59,51.59,2023-01-11 14:28:00,paid,web
T52597,C1087,P216,5,12.69,63.45,06/29/2024 02:42 AM,paid,store
T52598,C1408,P207,1,11.02,11.02,12/30/2024 03:57 AM,refunded,mobile
T52599,C1513,P220,2,25.49,50.98,02/18/2023 07:56 PM,charged_back,partner
T52600,C1444,P202,3,172.33,516.99,28-01-2025 13:23,paid,store
T52601,C1792,P208,5,192.2,961.0,20-09-2024 17:19,charged_back,store
T52602,C1714,P231,1,54.15,54.15,2024-11-10 10:20:00,charged_back,mobile
T52603,C1133,P217,2,219.55,439.1,2024-04-12 13:47:00,refunded,
T52604,C1780,P247,2,217.58,435.16,25-12-2024 13:15,paid,
T52605,C1138,P223,1,104.49,104.49,06-02-2025 09:20,pending,partner
T52606,C1492,P227,1,3.38,3.38,07-11-2023 03:50,refunded,store
T52607,C1572,P218,2,302.1,604.2,07/25/2024 11:11 PM,,store
T52608,C1202,P216,1,15.81,15.81,03-09-2024 18:06,,partner
T52609,C1499,P239,2,54.19,108.38,25-05-2023 13:39,pending,store
T52610,C1404,P248,1,126.67,126.67,04-09-2024 08:21,,web
T52611,C1667,P216,3,10.0,30.0,2023-06-06 01:26:00,PAID,
